url,has_gtag,has_meta_pixel,google_form_data_collection,meta_form_data_collection,form_data_collection,meta_form_data_configuration,rank,is_health,is_finance
medical-care.net,True,True,False,False,False,False,184492,True,False
medicalcommunity.jp,False,False,False,False,False,False,686788,True,False
medicaldoc.jp,True,False,False,False,False,False,162879,True,False
medicalguardian.com,True,True,True,False,True,False,330250,True,False
medicalmedium.com,True,False,False,False,False,False,238474,True,False
medicalnewstoday.com,True,False,False,False,False,False,1325,True,False
medicalnote.jp,True,True,False,False,False,False,68170,True,False
medicalstore.com.pk,True,True,False,True,True,True,815119,True,False
medicamentosplm.com,True,True,False,False,False,False,65893,True,False
medicaments.gouv.fr,False,False,False,False,False,False,91201,True,False
medicana.com.tr,True,True,False,False,False,False,77441,True,False
medicare.gov,True,True,False,False,False,False,6480,True,False
medicinenet.com,True,False,False,False,False,False,5292,True,False
medicines.org.uk,True,False,False,False,False,False,30504,True,False
medicinesfaq.com,False,False,False,False,False,False,484270,True,False
medicinesinpregnancy.org,True,False,False,False,False,False,893238,True,False
medicitalia.it,True,False,False,False,False,False,69554,True,False
medico.com.bd,False,False,False,False,False,False,815145,False,False
medicover.pl,True,False,False,False,False,False,57089,True,False
medictests.com,True,True,False,False,False,True,465136,True,False
medievalchronicles.com,True,False,False,False,False,False,946584,False,False
medievalists.net,True,False,False,False,False,False,82050,False,False
medievaltimes.com,True,True,True,True,True,True,73595,False,False
medifind.com,True,False,False,False,False,False,97973,True,False
medigence.com,True,True,False,False,False,False,435675,True,False
medigroup.rs,True,True,False,False,False,False,637716,True,False
medikamio.com,False,False,False,False,False,False,361794,True,False
medikit.net,False,False,False,False,False,False,526229,True,False
medilink-study.com,True,False,False,False,False,False,430361,True,False
medimops.de,False,False,False,False,False,False,55106,False,False
mediotiempo.com,True,False,False,False,False,False,36321,False,False
medisite.fr,True,False,False,False,False,False,72115,True,False
medium.com,True,False,False,False,False,False,157,False,False
medizinfuchs.de,False,False,False,False,False,False,104208,False,False
medknow.com,True,False,False,False,False,False,250491,False,False
medlatec.vn,True,True,False,False,False,False,62604,True,False
medlexi.de,False,False,False,False,False,False,540305,True,False
medlineplus.gov,True,False,False,False,False,False,2224,True,False
medonet.pl,True,False,False,False,False,False,8732,True,False
medoucine.com,True,False,False,False,False,False,341701,True,False
medpace.com,True,False,False,False,False,False,192556,True,False
medpeer.jp,True,True,False,False,False,False,415908,True,False
medpets.de,True,False,False,False,False,False,156431,False,False
medpets.nl,True,False,True,False,True,False,149565,False,False
medpex.de,False,False,False,False,False,False,54963,True,False
medplusmart.com,True,True,False,False,False,False,70013,True,False
medscape.com,True,True,False,False,False,False,2939,True,False
medsci.cn,True,False,False,False,False,False,192465,False,False
medsi.ru,True,False,False,False,False,False,25526,True,False
medstarhealth.org,False,False,False,False,False,False,60348,True,False
medsynapse.app,False,False,False,False,False,False,378937,True,False
medtronicdiabetes.com,True,False,False,False,False,False,227420,True,False
meduniver.com,False,False,False,False,False,False,147579,True,False
meduniwien.ac.at,False,False,False,False,False,False,34230,False,False
meesho.com,False,False,False,False,False,False,6295,False,False
meet-buddy.com,False,False,False,False,False,False,75062,False,False
meetdownload.com,True,False,False,False,False,False,67445,False,False
meetic.es,True,False,False,False,False,False,68804,False,False
meetic.fr,True,False,False,False,False,False,17508,False,False
meetic.it,False,False,False,False,False,False,65575,False,False
meetme.com,False,False,False,False,False,False,5573,False,False
meetsmore.com,True,True,False,False,False,False,68544,False,False
meetup.com,True,True,False,True,True,True,1449,False,False
mega.co.nz,False,False,False,False,False,False,558,False,False
mega.io,False,False,False,False,False,False,23449,False,False
mega.nz,False,False,False,False,False,False,1779,False,False
megabad.com,False,False,False,False,False,False,64244,False,False
megabass.co.jp,True,True,False,False,False,False,396664,False,False
megabonus.com,True,False,False,False,False,False,83819,False,False
megabus.com,True,False,False,False,False,False,28951,False,False
megacricketworld.com,False,False,False,False,False,False,22451,False,False
megacurioso.com.br,True,False,False,False,False,False,64379,False,False
megafamous.com,True,False,True,False,True,False,76618,False,False
megaflis.no,True,False,False,False,False,False,155960,False,False
megah.co.id,True,False,False,False,False,False,815300,False,False
megaleiloes.com.br,True,True,True,True,True,True,184497,False,False
megamarket.ru,True,False,False,False,False,False,10645,False,False
megamillions.com,True,False,False,False,False,False,43905,False,False
meganorm.ru,False,False,False,False,False,False,291087,False,False
megaplan.ru,True,True,False,False,False,False,44529,False,False
megapteka.ru,True,False,False,False,False,False,41736,True,False
megareel.com,True,True,False,False,False,False,636511,False,False
megaresheba.ru,False,False,False,False,False,False,117149,False,False
megasport.ua,True,True,False,True,True,True,303886,False,False
megaup.net,True,False,False,False,False,False,45482,False,False
meggitt.com,True,False,False,False,False,False,317012,False,False
megogo.net,True,False,True,False,True,False,4450,False,False
megyeriszabolcskerteszete.hu,True,False,True,False,True,False,117880,False,False
meh.com,True,False,False,False,False,False,114251,False,False
meha-kirov.ru,False,False,False,False,False,False,665316,False,False
mehilainen.fi,False,False,False,False,False,False,53055,True,False
mehr-tanken.de,False,False,False,False,False,False,195878,False,False
meijer.com,True,True,True,False,True,False,17466,False,False
meiji-seika-pharma.co.jp,True,False,False,False,False,False,998829,True,False
meiji.co.jp,True,True,False,True,True,True,39863,False,False
meillandrichardier.com,False,False,False,False,False,False,244382,False,False
meilleurpronostic.fr,True,False,False,False,False,False,815401,False,False
meilleursagents.com,False,False,False,False,False,False,44377,False,False
meilleurtaux.com,False,False,False,False,False,False,46153,False,True
mein-deal.com,False,False,False,False,False,False,243033,False,False
mein-eigenheim.de,False,False,False,False,False,False,466136,False,False
mein-grundeinkommen.de,False,False,False,False,False,False,135442,False,False
mein-haustier.de,True,True,False,False,False,False,950464,False,False
mein-mmo.de,False,False,False,False,False,False,20182,False,False
mein-schoener-garten.de,False,False,False,False,False,False,25712,False,False
mein-wetter.com,True,False,False,False,False,False,815408,False,False
meindate.de,True,True,True,False,True,False,81442,False,False
meine-ernte.de,True,False,False,False,False,False,446041,False,False
meine-flohmarkt-termine.de,True,False,False,False,False,False,642481,False,False
meine-hochzeitsdeko.de,True,False,False,False,False,False,522368,False,False
meineorte.com,False,False,False,False,False,False,158357,False,False
meinestadt.de,False,False,False,False,False,False,26609,False,False
meinfoto.de,True,False,False,False,False,False,110449,False,False
meinmed.at,False,False,False,False,False,False,283849,True,False
meinprospekt.de,False,False,False,False,False,False,93741,False,False
meinvoice.vn,True,True,True,True,True,True,103560,False,False
meishichina.com,False,False,False,False,False,False,86425,False,False
meisterdrucke.ie,True,False,False,False,False,False,402573,False,False
meisterdrucke.uk,True,False,False,False,False,False,429349,False,False
meituan.com,False,False,False,False,False,False,2048,False,False
meiwakucheck.com,True,False,False,False,False,False,85058,False,False
mejdu.ru,False,False,False,False,False,False,526420,False,False
mekawyat.com,True,False,False,False,False,False,815433,False,False
melarossa.it,True,True,False,False,False,False,140761,True,False
melbet-india.net,True,False,False,False,False,False,584345,False,False
melbet.com,True,True,True,True,True,True,41387,False,False
melbet.ru,False,False,False,False,False,False,65056,False,False
melbournefc.com.au,True,False,False,False,False,False,366714,False,False
melbournepolytechnic.edu.au,True,True,False,True,True,True,348655,False,False
melectronics.ch,True,False,False,False,False,False,272529,False,False
melee.gg,True,False,False,False,False,False,65095,False,False
melhordovolei.com.br,True,False,False,False,False,False,579525,False,False
melhoresdestinos.com.br,True,False,False,False,False,False,46069,False,False
melhorrastreio.com.br,False,False,False,False,False,False,51494,False,False
melia.com,True,False,False,False,False,False,10294,False,False
melissa.com.br,True,True,True,True,True,True,51890,False,False
melissaanddoug.com,True,True,False,False,False,True,190360,False,False
meliuz.com.br,True,False,False,False,False,False,12556,False,False
melkweg.nl,True,False,False,False,False,False,222448,False,False
mellysews.com,True,False,False,False,False,False,348425,False,False
melon.com,False,False,False,False,False,False,24712,False,False
melongmovie.site,True,False,False,False,False,False,200387,False,False
melredirett.top,True,True,True,True,True,True,330638,False,False
melscience.com,True,True,False,True,True,True,326935,False,False
meltwater.com,True,True,False,True,True,True,10431,False,False
melzdrav.ru,False,False,False,False,False,False,345533,True,False
membercatalog.com,False,False,False,False,False,False,332216,False,False
